bgg_id,name,overall_rank,community,profile_dimension,manual_label,community_type,include_in_user_profiles
245638,Coimbra,261,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
91,Paths of Glory,262,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
306735,Under Falling Skies,263,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
188834,Secret Hitler,264,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
260605,Camel Up (Second Edition),265,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
283155,Calico,266,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
295486,My City,267,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
54998,Cyclades,268,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
367150,Dune: War for Arrakis,269,5,other,Area-control crossover / Root-Eclipse cluster,bridge_cluster,review
400366,Wondrous Creatures,270,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
126042,Nations,271,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
223040,Fantasy Realms,272,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
329839,So Clover!,273,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
224037,Codenames: Duet,274,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
146886,La Granja,275,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
232832,Century: Golem Edition,276,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
195421,Near and Far,277,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
295895,Distilled,278,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
21050,Combat Commander: Europe,279,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
221194,Dinosaur Island,280,21,other,Viticulture / Dinosaur Island gateway bridge,bridge_cluster,no
129437,Legendary: A Marvel Deck Building Game,281,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
158600,Hanamikoji,282,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
3,Samurai,283,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
351913,Tiletum,284,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
232405,Western Legends,285,3,other,Thematic sandbox worker-placement bridge,bridge_cluster,no
192291,Sushi Go Party!,286,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
176189,Zombicide: Black Plague,287,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
199478,Flamme Rouge,288,38,other,Racing / sports / route bridge,bridge_cluster,review
156129,Deception: Murder in Hong Kong,289,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
318977,MicroMacro: Crime City,290,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
176494,Isle of Skye: From Chieftain to King,291,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
19857,Glory to Rome,292,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
274637,"Unmatched: Battle of Legends, Volume One",293,16,other,Unmatched / skirmish series cluster,franchise_series,no
150145,Skull King,294,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
286096,Tapestry,295,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
224783,Vindication,296,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
169426,Roll Player,297,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
311193,Anno 1800: The Board Game,298,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
300322,Hallertau,299,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
284189,Foundations of Rome,300,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
555,The Princes of Florence,301,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
156546,Monikers,302,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
323612,Bitoku,303,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
270633,Aeon's End: The New Age,304,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
375459,Speakeasy,305,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
198994,Hero Realms,306,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
228341,Pulsar 2849,307,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
297562,Kemet: Blood and Sand,308,5,other,Area-control crossover / Root-Eclipse cluster,bridge_cluster,review
9216,Goa,309,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
194655,Santorini,310,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
421,1830: Railways & Robber Barons,311,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
20551,Shogun,312,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
109276,Kanban: Driver's Edition,313,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
329500,Unconscious Mind,314,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
31481,Galaxy Trucker,315,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
277085,Love Letter,316,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
128621,Viticulture,317,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
400314,Apiary,318,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
230253,Star Realms: Frontiers,319,33,other,,tiny_fragment,no
19777,Indonesia,320,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
244271,Dice Throne: Season Two – Battle Chest,321,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
356123,Turing Machine,322,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
284653,Mind MGMT: The Psychic Espionage “Game.”,323,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
349067,The Lord of the Rings: The Card Game – Revised Core Set,324,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
331106,The Witcher: Old World,325,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
127060,Bora Bora,326,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
370591,Dorfromantik: The Board Game,327,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
291572,Oath,328,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
204583,Kingdomino,329,40,other,Light gateway tile/claim-action cluster,bridge_cluster,review
760,Battle Line,330,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
140620,Lewis & Clark: The Expedition,331,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
27708,1960: The Making of the President,332,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
2655,Hive,333,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
298047,Marvel United,334,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
206718,Ethnos,335,22,other,Trade-route / area-influence euros,bridge_cluster,no
223321,Detective: A Modern Crime Board Game,336,4,legacy_narrative_mystery,Legacy + narrative mystery,shared_culture,yes
318184,Imperium: Classics,337,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
246784,Cryptid,338,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
305096,Endless Winter: Paleoamericans,339,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
144344,Rococo,340,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
27833,Steam,341,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
239188,Chronicles of Crime,342,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
262211,Cloudspire,343,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
50,Lost Cities,344,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
350316,Wayfarers of the South Tigris,345,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
139976,Cthulhu Wars,346,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
342810,Marrakesh,347,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
46213,Telestrations,348,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
108745,Seasons,349,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
92828,Dixit: Odyssey,350,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
146508,T.I.M.E Stories,351,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
385529,The Vale of Eternity,352,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
257499,Arkham Horror (Third Edition),353,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
332800,Summoner Wars (Second Edition),354,5,other,Area-control crossover / Root-Eclipse cluster,bridge_cluster,review
172,For Sale,355,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
160477,Onitama,356,35,cooperative_trick_taking_deduction,Cooperative trick-taking + deduction,taste_cross_over,yes
111341,The Great Zimbabwe,357,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
302723,Forgotten Waters,358,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
350933,The Guild of Merchant Explorers,359,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
5,Acquire,360,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
295374,Long Shot: The Dice Game,361,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
155068,Arcadia Quest,362,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
333255,Keep the Heroes Out!,363,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
276182,Dead Reckoning,364,2,current_heavy_euro_engine_builders,Current heavy euro engine builders,taste_specialist,yes
66589,Navegador,365,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
129622,Love Letter,366,39,other,Take-that card/fandom cluster,franchise_series,no
176734,The Manhattan Project: Energy Empire,367,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
24181,Imperial,368,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
308119,Pax Renaissance: 2nd Edition,369,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
319966,The King Is Dead: Second Edition,370,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
345972,Cat in the Box: Deluxe Edition,371,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
97207,Dungeon Petz,372,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
311988,Frostpunk: The Board Game,373,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
260180,Project L,374,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
2653,Survive: Escape from Atlantis!,375,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
47,Chinatown,376,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
38453,Space Alert,377,9,amerithrash_miniatures_lcg,Amerithrash / miniatures / LCG,taste_specialist,yes
54,Tikal,378,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
63888,Innovation,379,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
234277,Nusfjord,380,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
184921,Bunny Kingdom,381,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
22545,Age of Empires III: The Age of Discovery,382,10,bgg_golden_age_canon,BGG Golden Age canon,temporal_canon,yes
209685,Century: Spice Road,383,36,other,Light set-collection gateway,bridge_cluster,review
379078,Expeditions,384,13,puzzle_nature_tableau_builders,Puzzle / nature tableau builders,taste_cross_over,yes
136888,Bruges,385,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
227789,Heaven & Ale,386,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
143693,Glass Road,387,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
155873,Power Grid Deluxe: Europe/North America,388,8,medium_worker_placement_euros,Medium worker-placement euros,taste_specialist,yes
163967,Tiny Epic Galaxies,389,23,other,Fantasy adventure / deck-building gateway,taste_cross_over,review
202426,Sidereal Confluence,390,20,historical_wargames_conflict_strategy,Historical wargames + conflict strategy,taste_specialist,yes
245655,The King's Dilemma,391,25,party_family_social_deduction,Party / family / social deduction,taste_cross_over,yes
446497,Hot Streak,392,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
411567,The Gang,393,19,other,Recent releases / new-hotness cluster,temporal_artifact,no
354934,Legacy of Yu,394,12,dungeon_crawl_cooperative_campaign_adventure,Dungeon crawl / cooperative campaign adventure,taste_specialist,yes
